gamedate,plus_minus_box,fg_pct,three_pa,tov,ftm,pf,w_l,oreb,dreb,min,ft_pct,fp,stl,three_ppct,fga,fta,pts,ast,fgm,three_pm,matchup,player,reb,team,blk
03/09/2000,-3,0.0,0,1,0,0,L,0,0,8,-,2.0,0,-,1,0,0,0,0,0,HOU @ UTA,Devin Gray,0,HOU,1
03/09/2000,0,-,0,1,0,0,W,0,0,3,-,-1.0,0,-,0,0,0,0,0,0,UTA vs. HOU,Adam Keefe,0,UTA,0
03/09/2000,2,50.0,0,2,5,1,W,0,1,20,100,21.2,3,-,2,5,7,4,1,0,UTA vs. HOU,Jeff Hornacek,1,UTA,0
03/09/2000,-6,66.7,0,1,3,2,L,1,2,27,60.0,20.6,1,-,9,5,15,0,6,0,HOU @ UTA,Kelvin Cato,3,HOU,0
03/09/2000,-10,77.8,0,3,2,2,L,1,3,36,100,29.8,2,-,9,2,16,4,7,0,HOU @ UTA,Moochie Norris,4,HOU,0
03/09/2000,0,0.0,0,0,0,0,W,0,0,3,-,0.0,0,-,2,0,0,0,0,0,UTA vs. HOU,Scott Padgett,0,UTA,0
03/09/2000,-14,0.0,2,2,1,3,L,1,4,21,50.0,12.5,2,0.0,4,2,1,1,0,0,HOU @ UTA,Kenny Thomas,5,HOU,0
03/09/2000,12,72.7,2,1,0,3,W,1,0,29,0.0,36.7,4,50.0,11,1,17,5,8,1,UTA vs. HOU,John Stockton,1,UTA,0
03/09/2000,12,50.0,0,3,4,1,W,0,7,28,66.7,30.4,0,-,12,6,16,4,6,0,UTA vs. HOU,Karl Malone,7,UTA,1
03/09/2000,9,33.3,0,0,0,1,W,2,6,24,-,22.1,0,-,3,0,2,1,1,0,UTA vs. HOU,Greg Ostertag,8,UTA,3
03/09/2000,28,46.2,6,1,1,4,W,1,2,37,50.0,24.6,1,50.0,13,2,16,2,6,3,UTA vs. HOU,Bryon Russell,3,UTA,0
03/09/2000,-28,50.0,5,1,3,3,L,2,1,37,75.0,20.1,0,60.0,10,4,16,1,5,3,HOU @ UTA,Shandon Anderson,3,HOU,0
03/09/2000,10,63.6,3,1,1,3,W,0,3,28,100,36.1,1,66.7,11,1,17,7,7,2,UTA vs. HOU,Howard Eisley,3,UTA,1
03/09/2000,14,66.7,0,0,0,1,W,0,1,16,-,13.7,0,-,6,0,8,3,4,0,UTA vs. HOU,Jacque Vaughn,1,UTA,0
03/09/2000,-12,58.3,0,2,1,1,L,1,1,32,50.0,21.4,1,-,12,2,15,2,7,0,ATL vs. SAS,Roshown McLeod,2,ATL,0
03/09/2000,-2,33.3,0,0,1,0,L,1,1,10,50.0,5.4,0,-,3,2,3,0,1,0,ATL vs. SAS,Cal Bowdler,2,ATL,0
03/09/2000,-12,50.0,0,0,0,2,L,0,2,14,-,8.9,0,-,2,0,2,3,1,0,ATL vs. SAS,Bimbo Coles,2,ATL,0
03/09/2000,-14,50.0,1,3,2,1,L,0,2,34,100,33.4,2,100,10,2,13,10,5,1,ATL vs. SAS,Jason Terry,2,ATL,0
03/09/2000,15,35.7,0,3,3,3,W,1,4,30,60.0,20.5,1,-,14,5,13,1,5,0,SAS @ ATL,Tim Duncan,5,SAS,0
03/09/2000,-15,100,0,5,3,2,L,2,9,38,100,29.7,0,-,4,3,11,1,4,0,ATL vs. SAS,Dikembe Mutombo,11,ATL,3
03/09/2000,13,53.8,4,1,2,1,W,0,6,29,100,42.2,3,50.0,13,2,18,6,7,2,SAS @ ATL,Antonio Daniels,6,SAS,0
03/09/2000,-13,33.3,1,1,1,2,L,1,5,30,100,33.2,3,100,15,1,12,4,5,1,ATL vs. SAS,Jim Jackson,6,ATL,0
03/09/2000,18,90.0,0,1,0,0,W,0,3,24,-,28.1,0,-,10,0,18,5,9,0,SAS @ ATL,Avery Johnson,3,SAS,0
03/09/2000,-12,25.0,0,0,0,2,L,0,2,15,-,9.4,0,-,8,0,4,0,2,0,ATL vs. SAS,Lorenzen Wright,2,ATL,1
03/09/2000,6,46.2,0,0,5,2,W,4,3,28,83.3,25.4,0,-,13,6,17,0,6,0,SAS @ ATL,Samaki Walker,7,SAS,0
03/09/2000,30,55.6,0,0,2,0,W,2,7,23,50.0,46.8,3,-,9,4,12,2,5,0,SAS @ ATL,David Robinson,9,SAS,4
03/09/2000,-23,28.6,0,0,1,2,L,0,4,33,100,15.3,0,-,14,1,9,1,4,0,ATL vs. SAS,Alan Henderson,4,ATL,0
03/09/2000,-2,-,0,1,0,0,L,0,1,5,-,0.2,0,-,0,0,0,0,0,0,ATL vs. SAS,Chris Crawford,1,ATL,0
03/09/2000,4,20.0,0,0,0,0,W,0,0,8,-,3.5,0,-,5,0,2,1,1,0,SAS @ ATL,Derrick Dial,0,SAS,0
03/09/2000,-11,100,0,3,2,2,L,0,2,15,100,6.9,0,-,2,2,6,1,2,0,ATL vs. SAS,Isaiah Rider,2,ATL,0
03/09/2000,18,60.0,0,1,0,2,W,0,3,27,-,14.6,1,-,5,0,6,0,3,0,SAS @ ATL,Jerome Kersey,3,SAS,1
03/09/2000,20,25.0,2,0,2,1,W,0,1,29,100,15.7,1,0.0,4,2,4,5,1,0,SAS @ ATL,Mario Elie,1,SAS,0
03/09/2000,-2,0.0,1,0,0,0,L,0,0,3,-,0.0,0,0.0,2,0,0,0,0,0,ATL vs. SAS,Dion Glover,0,ATL,0
03/09/2000,5,50.0,7,1,0,4,W,2,2,27,-,14.8,0,42.9,8,0,11,0,4,3,SAS @ ATL,Jaren Jackson,4,SAS,0
03/09/2000,1,66.7,0,1,0,2,W,1,2,15,-,6.6,0,-,3,0,4,0,2,0,SAS @ ATL,Felton Spencer,3,SAS,0
03/09/2000,-12,50.0,0,0,0,1,L,0,1,11,-,5.2,0,-,4,0,4,0,2,0,ATL vs. SAS,LaPhonso Ellis,1,ATL,0
03/09/2000,-10,66.7,0,2,0,0,L,0,3,16,-,10.1,0,-,3,0,4,1,2,0,HOU @ UTA,Hakeem Olajuwon,3,HOU,1
03/09/2000,10,60.0,0,2,0,4,W,2,8,24,-,17.5,0,-,5,0,6,1,3,0,UTA vs. HOU,Olden Polynice,10,UTA,0
03/09/2000,2,50.0,0,0,6,4,W,6,7,34,66.7,35.1,1,-,6,9,12,1,3,0,IND vs. POR,Dale Davis,13,IND,1
03/09/2000,-6,47.4,2,0,6,5,L,2,9,47,66.7,47.7,0,0.0,19,9,24,3,9,0,POR @ IND,Rasheed Wallace,11,POR,2
03/09/2000,-6,-,0,0,1,0,L,0,0,3,50.0,1.0,0,-,0,2,1,0,0,0,DAL vs. MIN,Damon Jones,0,DAL,0
03/09/2000,-11,33.3,0,1,0,4,L,1,1,17,-,6.9,0,-,6,0,4,1,2,0,POR @ IND,Steven Smith,2,POR,0
03/09/2000,2,-,0,0,0,0,L,0,0,2,-,3.0,1,-,0,0,0,0,0,0,GSW vs. LAL,Tony Farmer,0,GSW,0
03/09/2000,-21,60.0,0,1,0,2,L,0,1,13,-,6.2,0,-,5,0,6,0,3,0,GSW vs. LAL,Sam Jacobson,1,GSW,0
03/09/2000,2,0.0,1,0,0,0,L,0,0,2,-,1.5,0,0.0,4,0,0,1,0,0,GSW vs. LAL,Sam Mack,0,GSW,0
03/09/2000,-12,0.0,0,0,0,3,W,1,3,10,-,12.3,0,-,1,0,0,1,0,0,LAL @ GSW,Travis Knight,4,LAL,2
03/09/2000,-2,-,0,1,0,1,W,0,1,2,-,0.2,0,-,0,0,0,0,0,0,LAL @ GSW,John Salley,1,LAL,0
03/09/2000,-17,40.0,0,4,0,1,L,6,3,33,0.0,13.8,1,-,5,4,4,0,2,0,GSW vs. LAL,Jason Caffey,9,GSW,0
03/09/2000,1,37.5,1,2,0,3,W,2,2,24,-,11.8,0,0.0,8,0,6,2,3,0,LAL @ GSW,Ron Harper,4,LAL,0
03/09/2000,18,30.0,3,0,2,2,W,1,3,26,100,20.8,1,66.7,10,2,10,2,3,2,LAL @ GSW,Glen Rice,4,LAL,0
03/09/2000,6,66.7,0,1,2,1,W,1,1,15,100,21.9,2,-,6,2,10,3,4,0,LAL @ GSW,Brian Shaw,2,LAL,0
03/09/2000,-9,33.3,0,0,1,4,L,2,4,18,25.0,17.7,1,-,3,4,3,1,1,0,GSW vs. LAL,Adonal Foyle,6,GSW,1
03/09/2000,-3,60.0,2,0,11,3,L,0,3,41,78.6,61.1,3,0.0,25,14,41,3,15,0,GSW vs. LAL,Larry Hughes,3,GSW,1
03/09/2000,7,62.5,2,2,2,3,W,3,6,22,100,29.3,1,50.0,8,2,13,1,5,1,IND vs. POR,Austin Croshere,9,IND,1
03/09/2000,-10,33.3,3,2,0,4,L,0,2,31,-,15.4,0,33.3,12,0,9,4,4,1,POR @ IND,Damon Stoudamire,2,POR,0
03/09/2000,-11,40.0,0,0,2,1,L,0,1,10,100,8.7,0,-,5,2,6,1,2,0,POR @ IND,Stacey Augmon,1,POR,0
03/09/2000,14,25.0,5,2,8,5,W,0,2,47,80.0,24.9,0,20.0,16,10,17,5,4,1,IND vs. POR,Reggie Miller,2,IND,0
03/09/2000,-18,41.7,0,3,6,4,L,5,7,42,75.0,40.9,1,-,12,8,16,3,5,0,GSW vs. LAL,Donyell Marshall,12,GSW,2
03/09/2000,10,28.6,0,1,3,3,W,0,2,21,75.0,11.4,0,-,7,4,7,2,2,0,IND vs. POR,Travis Best,2,IND,0
03/09/2000,-6,64.3,6,0,1,2,W,0,2,34,50.0,38.9,0,66.7,14,2,23,9,9,4,IND vs. POR,Mark Jackson,2,IND,0
03/09/2000,-8,57.1,1,2,4,5,L,2,1,20,100,24.1,2,0.0,7,4,12,3,4,0,POR @ IND,Scottie Pippen,3,POR,0
03/09/2000,-2,61.1,5,4,5,6,L,2,3,34,62.5,44.5,2,40.0,18,8,29,3,11,2,POR @ IND,Bonzi Wells,5,POR,1
03/09/2000,-2,33.3,5,0,1,2,W,0,2,26,50.0,10.9,0,40.0,6,2,7,1,2,2,IND vs. POR,Sam Perkins,2,IND,0
03/09/2000,-1,66.7,2,0,7,4,L,1,10,39,87.5,44.7,1,100,9,8,21,1,6,2,POR @ IND,Arvydas Sabonis,11,POR,2
